,DateTime,Tweet Id,Tweet,Username,Location,content_indo,Sentiment
10,2022-12-27 11:13:28+00:00,1.61E+18,"@FirzaHusain Hebatnya peninggalan Pak Anis dgn beton yg koko itu yach? ,gubenur baru tinggal pembersihan &amp; pemeliharaan aja, mantap pak  @aniesbaswedan",OriszCom,,hebat tinggal anis beton koko ya gubernur tinggal bersih amp pelihara mantap,BAHAGIA
11,2022-12-08 10:15:25+00:00,1.60E+18,"Ungkapan rasa Terima Kasih Rafli alumni SMKN Jateng yang dibangun oleh Gubernur Jawa Tengah Ganjar Pranowo.

Semangat terus ya Rafli..

#sahabatganjar #ganjarpranowo #ganjar https://t.co/TGsLSoYU7t",Nien1708,,terima kasih rafli alumni jawa bangun gubernur jawa ganjar pranowo semangat ya rafli,BAHAGIA
12,2022-12-01 10:11:05+00:00,1.60E+18,"Faktanya hasil survei Charta Politika 28 Nov 22 :

1. Ganjar Pranowo 32,6%
2. Anies Baswedan 23,1%
3. Prabowo Subianto 22%

Prabowo blm kampanye. Beda dng Anies cuma 1,1% yg sdh jualan kemana-mana.
Kalau Prabowo sdh kampanye maka Anies akan jadi si bontot permanent lagi  ð¤£ð¤£ð¤£ https://t.co/TgqYOteWzU",aguskuswanto151,,fakta hasil survei charta politika november ganjar pranowo anies baswedan prabowo subianto prabowo kampanye beda anies jual prabowo kampanye anies sih bontot permanen,MARAH
13,2021-04-18 20:11:03+00:00,1.38E+18,"@ganjarpranowo Nti bikin lg sambil keliling,Mas @ganjarpranowo pake kaos brtuliskn ""mendelik,tabok""(melihat,tabok),ha ha...kegugu coh",RepublikTumari1,"Cirebon Selatan, Indonesia",bikin keliling mas pakai kaos brtuliskn delik tabok lihat tabok gugu coh,SEDIH
14,2022-12-19 03:02:30+00:00,1.60E+18,"Keren emang nih 

@prabowo @gerindra

Prabowo Lebih Baik
Indonesia Terus Maju https://t.co/1lKJzmyGTj",TrisnaDony,,keren nih prabowo indonesia maju,BAHAGIA
15,2019-01-23 10:40:07+00:00,1.09E+18,"@elmoseptian @ridwankamil @sandiuno Kade ulah di bayangkeun mo. Bahaya, hahaha.",fauzanrahmanism,Jakarta Selatan,kade ulah bayangkeun bahaya haha,TAKUT
16,2022-10-08 08:20:55+00:00,1.58E+18,"@NasDem @aniesbaswedan Pesan saya jangan lagi pake politik identitas saat pilpres , bs hancur negara ini dpt timur tengah",dindras2,,pesan pakai politik identitas pilih presiden hancur negara timur,MARAH
17,2020-08-04 10:15:40+00:00,1.29E+18,"#MetroHariIni setelah ditemukan ada 40 ASN yang positif Covid-19, Gubernur Jawa Barat Ridwan Kamil meminta gugus tugas penanggulangan Covid-19 di Jawa Barat gencar melakukan tes swab di beberapa instansi kantor pemerintahan, DPRD, dan kejaksaan.
Streaming: https://t.co/jMf6U0vM3x https://t.co/iPifvn8Eyh",Metro_TV,,temu aparatur sipil negara positif covid gubernur jawa barat ridwan kamil gugus tugas tanggulang covid jawa barat gencar laku tes swab instansi kantor perintah dewan wakil rakyat daerah jaksa streaming,MARAH
18,2022-08-25 16:43:23+00:00,1.56E+18,"Menteri BUMN @erickthohir mengatakan Jawa barat merupakan salah satu potensi ekonomi Indonesia. Ia ingin pembangunan MRT, LRT dan Kereta cepat menjadi ekosistem satu kesatuan yg menghubungkan Jakarta - Jawa barat untuk mendorong ekonomi baru.
Luar biasa ...ðð¤©
#BangkitBersamaET https://t.co/HDaTJK9e6w",Retnowonosari,,menteri badan usaha milik negara jawa barat rupa salah potensi ekonomi indonesia bangun mrt light rail transit kereta cepat ekosistem hubung jakarta jawa barat dorong ekonomi,BAHAGIA
19,2019-04-30 07:14:03+00:00,1.12E+18,"Pasangan CaPres dan WaPres nomor urut 01Â Joko Widodo-KH Ma'ruf Amin menang atas Pasangan CaPres dan WaPres nomor urut 02Â Prabowo Subianto-Sandiaga Uno di TPS 32, Cigadung, Kota Bandung TPS tempat Gubernur Jawa Barat M Ridwan Kamil atau Emil. Jokowi lagi!",RositaRahma9,,pasang calon presiden wakil presiden nomor urut joko widodo kh ruf amin menang pasang calon presiden wakil presiden nomor urut prabowo subianto sandiaga uno mungut suara cigadung kota bandung mungut suara gubernur jawa barat ridwan kamil emil jokowi,MARAH
20,2022-12-05 04:59:58+00:00,1.60E+18,"Hebat nih, Erick Thohir menjadi Cawapres pilihan rakyat ð #erickthohir #erickthohirbukanmaen #bumnuntukindonesia #erickthohirsolusirakyat https://t.co/FXMTEOfGae",Kusumadana95,,hebat nih erick thohir calon wakil presiden pilih rakyat,MARAH
21,2020-10-03 02:48:36+00:00,1.31E+18,"*Posyandu Keliling Penuhi Layanan Kesehatan Dasar di Zona Merah*
Ketua TP-PKK Provinsi Jawa Barat @ata_lia mengatakan,Posyandu sebagai garda terdepan pelayanan kesehatan dasar masyarakat harus tetap dilakukan di tengah pandemi dengan memperhatikan protokol kesehatan
#ridwankamil https://t.co/MWP9kdhHaJ",RKJ_KabKuningan,,posyandu keliling penuh layan sehat dasar zona merah ketua pakai provinsi jawa barat posyandu garda layan sehat dasar masyarakat laku pandemi perhati protokol sehat,BAHAGIA
22,2022-12-17 07:01:01+00:00,1.60E+18,"Erick thohir muncul diakun medsos fifa world cup, sinyala dukungan fifa utk jadi ketua umum pssi
FIFA Endorse Erick #ETKelasDunia https://t.co/GoaH0fxano",hncuxxdocqton,,erick thohir muncul akun media sosial federation of international football association world cup sinyala dukung federation of international football association ketua pssi federation of international football association endorse erick,BAHAGIA
23,2022-11-01 03:15:01+00:00,1.59E+18,"Pokonya masyarakat bersama pak Ganjar
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#capres2024
#ganjarpranowofor2024
#GanjarPilihanRakyat
Jawa Barat https://t.co/1sEPRuHycc",GanjarNKRI,"Kota Bandung, Jawa Barat",pokok masyarakat ganjar jawa barat,SEDIH
24,2022-08-07 04:40:21+00:00,1.56E+18,"Assalamualaikum pagi semuanya, Monggo doro @ganjarpranowo @txtdrMagelang @KPAI_official sekolah wajib didik siswa ahklak, jgn tawar2 tegas disiplin, jgn takut masalah di protes, karena ini.. @newIding30 @Mansek_Mangat pak menteri @nadiemmakarim Monggo @poldajateng_ https://t.co/zN5IQCzozh",nadjwanur21,,assalamualaikum pagi monggo doro sekolah wajib didik siswa ahklak tawar disiplin takut protes menteri monggo,MARAH
25,2022-06-10 14:48:15+00:00,1.54E+18,Semoga Bpk @aniesbaswedan selalu dlm penjagaan Allah SWT dari orang2 yang akan berniat jahat kpd beliau ðð¤²,anna_priyana,Jakarta Barat-Indonesia,moga jaga allah subhanahu wa taala orang niat jahat beliau,SEDIH
26,2022-12-28 07:42:54+00:00,1.61E+18,"Kebobrokan Anies Baswedan Tangani Banjir Jakarta Dikuliti Habis-habisan Sama PDI, Sumur Resapan Jadi Sorotan! https://t.co/HhSgyrQbIc",populis_id,,bobrok anies baswedan tangan banjir jakarta kulit habis habis partai demokrasi indonesia sumur resap sorot,MARAH
27,2022-11-09 01:27:41+00:00,1.59E+18,"Relawan Ganjarist Deltras Jawa Timur pastikan Ganjar Presiden 2024, wong cilik makmur ekonomi bangkit
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#GanjaristDeltras
#capres2024
#ganjarpranowofor2024
#GanjarPilihanRakyat https://t.co/QqKaS7M64z",SAGA_Jatim,"Kota Surabaya, Jawa Timur",rawan ganjarist deltras jawa timur ganjar presiden orang cilik makmur ekonomi bangkit,MARAH
28,2022-11-09 01:35:26+00:00,1.59E+18,"Kami di Jateng Pasti Selalu Dukung Pak Ganjar. Mantap Pak. 
#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat Jawa Tengah https://t.co/kRet04UqDC",PancaPraMahesa,"Semarang, Jawa Tengah",jawa dukung ganjar mantap jawa,BAHAGIA
29,2022-12-24 01:49:53+00:00,1.61E+18,@Sugiant10486974 @FoxacSusantha @MeneerReno69 @yusuf_dumdum @aniesbaswedan Kaciman pret Wan ibul yg ga prnah dapet....,arabkadroen,,kaciman pret wan ibul,MARAH
30,2021-06-12 07:28:54+00:00,1.40E+18,Dari DD untuk Jalan warga desa Cidora. @halimiskandarnu @besthio_arsa @ganjarpranowo @DitAdvokerDP @kemendespdtt @SarifAbdillah10 @pldbanyumasjat1 https://t.co/z3QYWKkNJn,p_sungkowo,,dd jalan warga desa cidora,SEDIH
31,2019-08-02 03:02:50+00:00,1.16E+18,Ketua Umum KOI #ErickThohir bersama legenda tenis ð®ð© #LitaSoegiarto di Booth mini tennis PP Pelti #OlympicMovementInAction https://t.co/tgTxMljf3C,tenis_indonesia,Jakarta Capital Region,ketua koi legenda tenis booth mini tennis pp pelti,BAHAGIA
32,2022-12-03 07:00:58+00:00,1.60E+18,"""Dengan rekam jejak pergaulan internasional, background militer yang melekat, serta punya trah seorang ekonom, Prabowo Subianto memiliki cukup kompetensi untuk melakukannya,"" Abdul. https://t.co/iqgqablePH @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo",FannyAeni1,,rekam jejak gaul internasional background militer lekat trah orang ekonom prabowo subianto milik kompetensi laku abdul,SEDIH
33,2022-12-10 07:25:58+00:00,1.60E+18,"Para Raja Puji Ganjar

Ganjar Pranowo mendapat pujian dari para raja yang hadir dalam acara malam itu. Politikus berambut putih itu dinilai sbagai kepala daerah yg berkontribusi dan peduli terhadap seni dan budaya.Perdana Menteri Kerajaan Adat Gowa. Andi Bau Malik Barammamase https://t.co/MCt2TPYtKd",lek_brewok,,raja puji ganjar ganjar pranowo puji raja hadir acara malam politikus rambut putih nilai kepala daerah kontribusi peduli hadap seni budaya perdana menteri raja adat gowa andi bau malik barammamase,SEDIH
34,2018-09-07 02:25:09+00:00,1.04E+18,@ababil_NA @Daeng_Info @ProfAndalan Di kabupaten bekasi apalagi pak @ridwankamil  lamaaanya luar biasa padahal cuma urus ktp:(,wahyudiabdullah,,kabupaten bekas lamaaanya urus kartu tanda duduk,MARAH
35,2022-12-17 07:00:01+00:00,1.60E+18,"Founder Football Institute, Budi Setiawan, melihat ada beberapa sosok yang dapat mengisi jabatan Ketum PSSI nantinya, yaitu Erick Thohir.

FIFA Endorse Erick

#ETKelasDunia

https://t.co/dVliewQQIM",Arkanceritanya,,founder football institute budi setiawan lihat sosok isi jabat ketua pssi erick thohir federation of international football association endorse erick,BAHAGIA
36,2022-12-16 22:52:02+00:00,1.60E+18,"@Agnes_Siswo @ganjarpranowo Dulu saya juga penerima PIP dan bangub waktu sekolah. Tapi yang cekatan itu pihak sekolahnya. Setahu saya sekarang ke kelurahan, terus minta didata sama dinas sosial. Itu udah satu bundle sama PKH dll. Saya dulu juga Bidikmisi didaftar sama sekolah SMA.",Kml_qrt,,terima pip bangub sekolah cekat sekolah lurah data dinas sosial bundle program keluarga harap bidikmisi daftar sekolah,SEDIH
37,2019-02-14 13:51:31+00:00,1.10E+18,@isari68 @PDemokrat @prabowo @SBYudhoyono @hattarajasa @AgusYudhoyono Ya allah angkat lah penyaki ibuk ANI aamiiiiiiiin,Revolison7,,ya allah angkat saki ibuk ani aamiiiiiiiin,BAHAGIA
38,2022-12-10 06:15:32+00:00,1.60E+18,"@ganjarpranowo ini perusahaaan rame relokasi ke jateng, emg karna mayoritas warga jateng mau dibayar upah murah, dalam kurung ""trimo ing pandum""",matiolehego,,perusahaaan ramai relokasi jawa mayoritas warga jawa bayar upah murah kurung trimo ing pandum,SEDIH
39,2018-08-23 06:47:17+00:00,1.03E+18,"https://t.co/tbcbTpnaEz

Bakal cawapres Sandiaga Uno menyebut Prabowo Subianto tengah me-rebranding image-nya menjadi 'The New Prabowo'. PPP mempertanyakan maksud perubahan itu.",BangJay72937368,,calon wakil presiden sandiaga uno prabowo subianto me rebranding citra nya the new prabowo ppp maksud ubah,MARAH
40,2020-04-28 03:03:50+00:00,1.25E+18,Yuk ikuti bincang malam dengan gubernur Jawa Barat @ridwankamil  tentang PSBB dan Sekitar Kita lewat LIve IG @SINDOnews  pukul 20.30 WIB yang dipandu @PungPurwanto #JagaJarak #dirumahaja #Ramadhan https://t.co/V7vYeNsJYZ,SINDOnews,"Jakarta Pusat, DKI Jakarta",yuk bincang malam gubernur jawa barat psbb live instagram indonesia barat pandu,BAHAGIA
41,2022-05-14 13:33:51+00:00,1.53E+18,@bambangmulyono2 @setiawanh46 @aniesbaswedan Pencitraan anies hebat piagam segudang rupanya kerjanya selama ini gak ada satupun yg beres.,JulBayur3,,citra anies hebat piagam gudang rupa kerja beres,BAHAGIA
42,2022-10-21 06:34:48+00:00,1.58E+18,"âKami bersama petani hutan lainnya siap memenangkan Prabowo Subianto sebagai Presiden di Pemilu 2024,â ujar Didik. Mending Prabowo https://t.co/GR0RiKhhaP dekade08",rianti_dinar,,tani hutan menang prabowo subianto presiden pilih didik mending prabowo dekade,MARAH
43,2019-07-05 07:49:53+00:00,1.15E+18,Saya baru tahu kalau ternyata Yenny Wahid tahu Pak @prabowo negarawan. ðð   https://t.co/BVO2LgY80L,basoamir,Jakarta Timur,nyata yenny wahid negarawan,MARAH
44,2022-12-19 15:48:10+00:00,1.60E+18,"@YoutubeILC @prabowo @ganjarpranowo @aniesbaswedan @airlangga_hrt @saiful_mujani  kok hasil surveymu jauuuhh berbeda dg yg real di lapangan , di84y4r ya ? ðð 
https://t.co/cdXX062OS5",DeenAwwalu,,hasil surveymu jauuuhh beda real lapang diyr ya,SEDIH
45,2022-11-21 06:52:05+00:00,1.59E+18,"kontribusi Pertamina dalam mengatasi pandemi Cvd 19 raih apresiasi penghargaan 
#EnergiKesehatanUntukMasyarakat 
@Pertamina @KemenBUMN @erickthohir https://t.co/XPFmUkkKqy",AbelleSelvira,,kontribusi pertamina pandemi cvd raih apresiasi harga,BAHAGIA
46,2022-12-09 01:23:14+00:00,1.60E+18,Bapak Erick Thohir menyebut jika transformasi berkelanjutan yang dilakukan BRI sejalan dengan tujuan BUMN untuk terus menjadi lokomotif agen pembangunan dengan tujuan menciptakan jutaan lapangan kerja. widih mantap gak sih #TransformasiBRI127 #BRIROMakassar #BRIWatampone https://t.co/UkxB6sArmz,brispot87,,erick thohir transformasi laku bank rakyat indonesia jalan tuju badan usaha milik negara lokomotif agen bangun tuju cipta juta lapang kerja wow mantap sih,BAHAGIA
47,2021-06-20 01:49:22+00:00,1.41E+18,"@PutraWadapi @jokowi @prabowo Sdh gak layak kedua ny ,, yg usung biar ad job .. basi tau",Mastries8,"DKI Jakarta, Indonesia",layak nya usung biar job basi tau,MARAH
48,2022-12-07 00:30:01+00:00,1.60E+18,"@johanadhi @jokowi @erickthohir @bahlillahadalia @gibran_tweet @kaesangp Jangan CARI MUKA dan ABS gitu @erickthohir @bahlillahadalia...bikin malu dan masyarakat tidak suka klo digaji &amp; diberi tugas negara malah sibuk urusan keluarga presiden. 

Biar EO saja yg urus",wongpinter2019,,cari muka habis bikin malu masyarakat suka gaji amp tugas negara sibuk urus keluarga presiden biar event organizer urus,MARAH
49,2019-12-03 07:25:22+00:00,1.20E+18,@ganjarpranowo Sponsorin dong om sunatan massal,masjohe,Jakarta,sponsorin om sunat massal,MARAH
50,2019-02-17 15:38:21+00:00,1.10E+18,@azisqoy_ @ganjarpranowo Ya gak bisa.. itu jangka waktunya sampai 30 th. Selama itu manfaat ekonominya diambil Prabowo. Mending dibagi-bagi ke Rakyat. Katanya mau melaksanakan Ps 33  UUD 45. Kampret pusing,windotoaribowo,,ya jangka manfaat ekonomi ambil prabowo mending rakyat laksana play station undang undang dasar kampret pusing,MARAH
51,2022-12-28 12:04:32+00:00,1.61E+18,"Ganjar dan Erick Thohir menjadi pilihan terdepan
#PilihanTerbaik
#GanjarETfor2024 https://t.co/NS2BvCGgVa",calistkris,,ganjar erick thohir pilih,MARAH
52,2022-06-11 06:21:39+00:00,1.54E+18,"Jenazah Putra Sulung Ridwan Kamil, Gubernur Jawa Barat saat ini masih berada di Swiss untuk persiapan kepulangan ke tanah air untuk dilakukan Pemakaman Eril

#ridwankamil #gubernurjabar #swiss #Eril 

https://t.co/CqaGcxShwG",id_infosumsel,"Sumatera Selatan, Indonesia",jenazah putra sulung ridwan kamil gubernur jawa barat swiss pulang tanah air laku makam eril,BAHAGIA
53,2022-09-23 19:27:30+00:00,1.57E+18,@jerryprasetyaaa @gibran_tweet Coba IGnya Ridwan Kamil sbg Gubernur Jawa Barat..,JCLov3Us,,coba ignya ridwan kamil gubernur jawa barat,MARAH
54,2022-12-13 02:53:17+00:00,1.60E+18,"@KaredokLeunca__ @polrestabandung @kemendagri @mohmahfudmd @ListyoSigitP @ridwankamil Heran banget mak, bisa2 nya pada santuy orang Bandung yg lihat penampakan MEMALUKAN ituð­ð­",dwijaprata,,heran banget mak nya santuy orang bandung lihat malu,MARAH
55,2021-12-01 02:35:33+00:00,1.47E+18,"Gubernur Jawa Barat Ridwan Kamil melakukan kunjungan kerja ke Kota dan Kabupaten Bogor, Selasa (30/11). #kumparanNews https://t.co/GIpg43DldP",kumparan,,gubernur jawa barat ridwan kamil laku kunjung kerja kota kabupaten bogor selasa,MARAH
56,2021-10-15 03:48:05+00:00,1.45E+18,@FerdinandHaean3 @Gerindra @prabowo @Don_dasco 2024 capres abadi pasti rangkul gerimbolan petamburan dan  HTI Terbukti prabowo masih pelihara  si  FZw asli gak pernah percaya capres abadi lho ð²ð¨ð²ð¨,Freddys43589197,,calon presiden abadi rangkul gerimbolan tambur hati bukti prabowo pelihara sih fzw asli percaya calon presiden abadi lo,MARAH
57,2022-12-17 06:49:10+00:00,1.60E+18,"Pasangan Duet @ganjarpranowo dan @erickthohir Ini adalah telah diskusikan oleh KIB dan Sudah di survei oleh berbagai lembaga capable.

CC @AryaKuntadi @andimapawa @TalkaboutBUMN @KemenBUMN https://t.co/U4Gi2CryXK",BayuGorontalo,"Gorontalo,Indonesia",pasang duet diskusi kib survei lembaga capable cc,BAHAGIA
58,2022-01-21 07:06:52+00:00,1.48E+18,"@kkpgoid menetapkan dua kawasan konservasi di Jawa Barat (Jabar) dan di Sumatera Barat (Sumbar) pada awal 2022 ini, dengan total luasan mencapai 44.932,29 hektare.

@jokowi 
@erickthohir
https://t.co/fHjx0FI7Ca",puti_merah,,kawasan konservasi jawa barat jabar sumatra barat sumbar total luas capai hektare,BAHAGIA
59,2018-12-20 15:11:58+00:00,1.08E+18,@ris_ckha @QBAY_suqi @aniesbaswedan @Humas_Jakpro @Dinas_LHdki @DKIJakarta @Fortum @basuki_btp Cebong nyata gobloknya ya..,HerrierMustari,,cebong nyata goblok ya,MARAH
60,2022-11-13 16:53:51+00:00,1.59E+18,"Pak @ganjarpranowo  
Tolong ini ada rombongan sekolah dari Tegal yang mau jalan jalan tapi supirnya gatau jalan. Gimana ini pak? https://t.co/dJlrtyx5gf",lipatanpipi,dki jakarta,tolong rombong sekolah tegal jalan jalan supirnya tau jalan,SEDIH
61,2022-12-17 05:36:19+00:00,1.60E+18,@DoankWarto pak ganjar selalu the best lah pokoknya,Sedikit_Keras,"DKI Jakarta, Indonesia",ganjar the best pokok,BAHAGIA
62,2018-10-14 17:01:18+00:00,1.05E+18,@merdekadotcom @yennywahid aamiin.. 2014 P @jokowi menang di Jatim walaupun dikerubuti olh partai2 besar.. krn Allah SWT mengetahui siapa yg layak pimpin bangsa ini.. @prabowo @sandiuno @DPR_RI @mprgoid @PBNU_164 smg bangsa ini dijauhkan dr kroni2 ORBA yg jelas KKN dan Zalim... aamiin,fyahyab,"Jakarta Selatan, Indonesia",amin p menang jawa timur kerubut partai allah subhanahu wa taala layak pimpin bangsa moga bangsa kroni orde kkn zalim amin,BAHAGIA
63,2022-12-15 15:59:25+00:00,1.60E+18,"@hyang_wisnu @PlateJohnny @Aryprasetyo85 @MusaRudy_Stpl @erickthohir @Cerry0709 @Satya7ogja3_ @DS_yantie Nilai transaksi sektor fintech Indonesia tetap bagus 
@PlateJohnny 
@kemkominfo",xeraake,,nilai transaksi sektor fintech indonesia bagus,BAHAGIA
64,2020-05-05 16:06:37+00:00,1.26E+18,"Giat rutinitas pengangkutan sampah bak pos 1&amp;2 Rw 03 kelurahan pulogebang, Selasa, 05052020 
@aniesbaswedan @Herwansyah @yogiikhwan @MumuhMulyana4 @dinaslhdki @SudinLHTimur @ProKlim_KLHK
#DinasLHDKI 
#PSBBJakarta
#YukPakaiMasker 
#Dirumahaja 
#LawanCovid19
#JakartaTanggapCorona https://t.co/zfkN51JA8U",DinsihCakung,"Jakarta Timur, DKI Jakarta",giat rutinitas angkut sampah bak pos amp rukun warga lurah pulogebang selasa,SEDIH
65,2022-11-22 09:17:55+00:00,1.59E+18,"Sudah saatnya Indonesia memiliki pemimpin luar biasa yang berpihak pada generasi muda, pak Erick Thohir mendukung start up yang banyak digandrungi generasi muda.

#BangkitBersamaET https://t.co/0D7iS8ejay",_Vaniaokta,,indonesia milik pimpin generasi muda erick thohir dukung start up gandrung generasi muda,BAHAGIA
66,2021-07-24 07:11:05+00:00,1.42E+18,"Blusukan ke Bekasi, Ridwan Kamil Turun Langsung Berikan Sembako untuk Warga â Gubernur Jawa Barat, Ridwan Kamil turun langsung memberikan sembako k... https://t.co/YMblQMxkSJ https://t.co/65hDzZ7rTW",oke_zone,,blusuk bekas ridwan kamil turun langsung ikan sembako warga gubernur jawa barat ridwan kamil turun langsung sembako k,BAHAGIA
67,2019-07-23 00:48:11+00:00,1.15E+18,"@Asmara_Maudy @DamanikReviel @aniesbaswedan Xixixi,,,, mantul pipa buangnya pak Mentri nih..!!ððð",ilyas_arin,"Pekan Baru, Riau",xixixi mantap pipa buang menteri nih,BAHAGIA
68,2021-03-15 05:36:59+00:00,1.37E+18,Disebutnya nama Dirut PD Sarana Jaya oleh @KPK_RI karena dugaan korupsi pada pengadaan tanah unt program unggulan DKI adalah pukulan telak.. meski kita tahu bahwa pak Dirut ini adalah orang lama. Jadi Dirut di zaman Gub @basuki_btp sebelum pak @aniesbaswedan,anisfauzan1,Jakarta,nama direktur utama sarana jaya duga korupsi tanah program unggul daerah khusus ibukota telak direktur utama orang direktur utama zaman gubernur,BAHAGIA
69,2018-08-17 07:22:05+00:00,1.03E+18,"Calon Pemimpin NKRI masa depan
@prabowo 
@fadlizon 
@ZUL_Hasan 
@sandiuno https://t.co/KZsVjkXKmw",ichannorax,"Kota Surabaya, Jawa Timur",calon pimpin negara republik indonesia,MARAH
70,2018-03-13 09:19:30+00:00,9.73E+17,"@semiaji_w @GanjarYasin @ganjarpranowo @taj_yasinmz @Ganjar1KaliLagi @perempuangayeng Semangat api jangan sampai memudar, tetap berkobar. Menyongsong Hokage Jateng @ganjarpranowo .",ArSunantoaris,"Jakarta Timur, DKI Jakarta",semangat api pudar kobar songsong hokage jawa,SEDIH
71,2020-05-05 11:51:11+00:00,1.26E+18,Ridwan Kamil Tinjau 86 Warga Jabar dari Arab Saudi yang di Isolasi di BPSDM https://t.co/TCmL9yvRSO,beritainspirat1,"Bandung, Jawa Barat",ridwan kamil tinjau warga jabar arab saudi isolasi bpsdm,SEDIH
